SOCIEDAD	EMPLID	UNICO	CODIGO
TLS	2020008828		2021159308
TLS	2020008828		2021159308
TLS	2020008861		2021159356
TLS	2020008861		2021159356
TLS	2020008923		2021159412
TLS	2020008923		2021159412
TLS	2020009020		2021159482
TLS	2020009146		2021159641
TLS	2020009201		2021159663
TLS	2020009201		2021159663
TLS	2020009254		2021159713
TLS	2020009265		2021159722
TLS	2020009265		2021159722
TLS	2020009299		2021159764
TLS	2020009299		2021159764
TLS	2020009361		2021159831
TLS	2020009361		2021159831
